id,course_id,start,end,course_type,category
8402,course-v1:TsinghuaX+00740113_2X+2016_2017,2016-02-24 08:00:00,2016-08-03 23:30:00,0,
7218,course-v1:TsinghuaX+70150023X+sp,2016-08-01 08:00:00,,1,engineering
6190,course-v1:nuctech_TsinghuaX+40670453X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
468,TSINGHUA/10610193X/2015_T1,2015-03-02 12:00:00,2015-06-28 00:00:00,0,
5630,course-v1:MITx+15_390x_2016T1+2016_T1,2016-03-28 08:00:00,2016-07-08 08:00:00,0,business
7251,course-v1:RiceX+RELI157x+sp,2016-08-01 08:00:00,,1,
2141,course-v1:TsinghuaX+30040323X+2015_T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
544,TsinghuaX/30240243X/2015_T1,2015-03-26 08:00:00,2015-07-26 00:00:00,0,computer
9771,course-v1:HKPolyUx+ANA101x+2T2017,2017-06-30 08:00:00,2017-03-31 08:00:00,0,
6664,course-v1:TsinghuaX+20220214X+2016_T2,2016-09-12 08:00:00,2016-12-28 00:00:00,0,engineering
8951,course-v1:dongguan+zhiye090+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
3960,course-v1:CIE+THU00015X+2015_T2,2016-02-01 08:00:00,2030-01-01 00:30:00,0,
5901,course-v1:NTHU+MOOC_04_001+sp,2015-09-14 08:00:00,,1,physics
1559,course-v1:TsinghuaX+40050455X_2015_2+2015_T2,2015-09-14 08:00:00,2016-02-01 16:00:00,0,engineering
6185,course-v1:nuctech_TsinghuaX+00690342X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
70,TsinghuaX/20220332_2X/_,2014-02-24 00:00:00,2014-05-29 00:00:00,0,engineering
7042,course-v1:PurdueX+416.2x+3T2016,2016-10-10 08:00:00,2017-10-16 08:00:00,0,
11625,course-v1:TsinghuaX+20220332X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language
5867,course-v1:XJTUMOOC+BIME200313+2016_T1,2016-03-28 00:00:00,2017-03-04 14:00:00,0,
659,NEU/CCS0001/2015_T1,2015-09-10 08:00:00,2016-01-01 00:00:00,0,
11835,course-v1:Ouchn_byxy+01001+2017_T2,2017-05-25 12:00:00,2018-01-30 23:30:00,0,
4924,course-v1:TsinghuaX+10430494X_2015_2+sp,2016-08-01 08:00:00,,1,physics
6457,course-v1:TsinghuaX+JRFX01+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,economics
5301,course-v1:liaoningX+LNA20150000118+01,2016-03-10 08:00:00,2017-02-01 21:00:00,0,
5766,course-v1:365dx+157+2016_T1,2016-03-01 08:00:00,2016-07-01 00:00:00,0,
7892,course-v1:JaverianaX+Papasoc.1602x.07+3T2016,2017-02-22 08:00:00,2017-04-10 08:00:00,0,
11628,course-v1:TNUA+AN35006+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art
8632,course-v1:TsinghuaX+30640014X-p5+sp,2016-12-01 08:00:00,,1,foreign language
11313,course-v1:JaverianaX+GesTer.1602x.08+1T2017,2017-08-02 08:00:00,2017-09-18 08:00:00,0,
1605,course-v1:TsinghuaX+30150303X+2015_T2,2015-11-09 08:00:00,2016-03-14 00:00:00,0,art
10160,course-v1:USMx+BIF001x+2T2017,2017-05-31 08:00:00,2017-07-26 08:00:00,0,
10560,course-v1:gdou_HIT+GH47100100+2017_T1,2017-03-21 00:00:00,2017-06-30 23:59:00,0,
9919,course-v1:sdjtxy+040304+20172,2017-02-17 08:00:00,2018-12-31 08:00:00,0,
6822,course-v1:zhongrongxin+jbqy007+2016_7,2016-07-22 08:00:00,2017-12-31 00:00:00,0,
3085,course-v1:BIT+01030132X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,
9286,course-v1:FudanX+SOSC120007+2017_T1,2017-02-20 08:00:00,2017-06-10 23:30:00,0,
11651,course-v1:TsinghuaX+00690342X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,philosophy
213,NCTU/DCT3082/2014_T2,2014-10-15 08:00:00,2015-02-09 01:00:00,0,social science
3471,course-v1:GKDJXJY+DGJS001+2015_T2,2017-03-05 08:00:00,2017-07-10 22:30:00,0,
9007,course-v1:dongguan+zhiye008+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
616,PEC/20220214_3X/2015_T1,2015-03-09 00:00:00,2015-07-03 00:00:00,0,
6350,course-v1:CQU+Seb0007+2017_T1,2017-09-01 08:00:00,2017-12-31 22:30:00,0,
10576,course-v1:TsinghuaX+10610193X_07+2017_T1,2017-03-21 00:00:00,2017-06-21 00:00:00,0,
5235,course-v1:VPC+00690092X+2016_T1,2016-03-01 00:00:00,2016-06-01 00:00:00,0,
3993,course-v1:bdschool+00690242+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
10168,course-v1:DelftX+PV4x+1T2018,2018-02-20 08:00:00,2018-05-08 08:00:00,0,
9566,course-v1:TsinghuaX+00680142X_p10+sp,2016-09-12 10:00:00,,1,
10371,course-v1:TsinghuaX+guangxi00691153X_1+2017_T1,2017-03-09 00:00:00,2017-06-09 00:00:00,0,
8259,course-v1:XJTUSPOC+MACH2408+2016_T2,2016-09-01 08:00:00,2017-01-13 08:00:00,0,
7461,course-v1:CurtinX+EDU1x+3T2016,2016-10-24 08:00:00,2016-12-02 08:00:00,0,
10747,course-v1:Microsoft+CLD222x+1T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1878,course-v1:TsinghuaX+80000901+2015_T2,2015-07-01 09:00:00,2016-07-01 18:00:00,0,
68,TsinghuaX/20220332_1X/_,2013-10-10 08:00:00,2014-01-01 00:00:00,0,engineering
7927,course-v1:EPFLx+MatlabeOctaveBeginnersX+1T2017,2017-01-01 08:00:00,2018-07-01 08:00:00,0,
7943,course-v1:Microsoft+DEV220x+3T2016,2016-10-31 08:00:00,2017-02-03 08:00:00,0,
8427,course-v1:TsinghuaX+00680082_1X+2016_2017,2016-02-23 08:00:00,2016-07-01 00:00:00,0,
12198,course-v1:yunnan_bsxy+ks_6+2017_T1,2017-06-28 08:00:00,2017-07-04 23:30:00,0,
11551,course-v1:CQU+TSJYSTG00018+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
11098,course-v1:PennX+SD4x+2T2017,2017-08-28 08:00:00,2018-08-28 08:00:00,0,
8265,course-v1:Microsoft+DAT213x+3T2016,2016-11-28 08:00:00,2017-03-31 08:00:00,0,
7885,course-v1:TsinghuaX+30240184_1X+2016_T2,2016-09-28 08:00:00,2017-03-01 08:00:00,0,
11006,course-v1:GXUST+2017041901X+2017_T1,2017-05-09 08:00:00,,1,computer
9218,course-v1:RiceX+BIOC372.3x+1T2017,2017-01-10 08:00:00,2017-02-21 08:00:00,0,
9755,course-v1:UPValenciaX+SIC101.2x+1T2017,2017-03-21 08:00:00,2018-03-21 08:00:00,0,
3063,course-v1:HBU+30240184_2015X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,
9974,course-v1:JNUX+jnu01023001X+2017_T1,2017-03-10 08:00:00,2017-07-04 23:30:00,0,foreign language
9204,course-v1:Microsoft+DEV210x+1T2017,2017-01-11 08:00:00,2017-03-31 08:00:00,0,
12058,course-v1:Tsinghua+Thesis2017X+2017_T1,2017-06-19 08:00:00,,1,education
9022,course-v1:dongguan+zhiye022+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
1754,course-v1:BerkeleyX+CS169_1x+2015_T2,2015-06-23 00:00:00,2016-06-23 00:00:00,0,
10151,course-v1:HUBU+2017022702X+sp,2017-03-31 08:00:00,,1,foreign language
10284,course-v1:PekingX+04332960X+sp,2017-05-04 08:00:00,,1,
7998,course-v1:TsinghuaX+10620204X+2016_2017,2016-02-29 09:00:00,2016-06-05 09:00:00,0,
10259,course-v1:BIT+BIT2016001+sp,2016-10-10 08:00:00,,1,computer
3448,course-v1:GKDJXJY+LJX001+2015_T2,2017-03-05 08:00:00,2017-07-10 00:00:00,0,
7773,course-v1:PekingX+02530090x+3T2016,2016-10-09 08:00:00,2017-01-31 08:00:00,0,
1996,course-v1:TsinghuaX+60240013X+2015__T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
8506,course-v1:UQx+ABLE201x+3T2016,2016-12-02 08:00:00,2017-12-01 08:00:00,0,
9005,course-v1:dongguan+zhiye006+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
8256,course-v1:PurdueX+nano545x+1T2017,2017-02-01 08:00:00,2017-04-01 08:00:00,0,
9260,course-v1:TsinghuaX+40670453X_p4+sp,2017-01-22 08:00:00,,1,education
3004,course-v1:TsinghuaX-shfxzx+80000901X+2015_T2,2015-09-28 09:00:00,2016-08-31 18:00:00,0,
8089,course-v1:yunnan_CIE+CIE2016003+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
9698,course-v1:Stanfordx+SciWrite+2017_T1,2017-03-15 08:00:00,2017-06-15 23:30:00,0,foreign language
10870,course-v1:TsinghuaX+TM01x+2T2017,2017-05-09 08:00:00,2017-12-30 08:00:00,0,
7416,course-v1:guat_HNU+HNU001+2016_T2,2016-09-02 00:00:00,2016-12-02 00:00:00,0,
1632,course-v1:TsinghuaX+MOOC101_2014+2015_T2,2015-06-18 08:00:00,2016-06-18 00:00:00,0,
9872,course-v1:365dx+030+2017_T1,2017-02-15 08:00:00,2017-07-15 00:00:00,0,
11501,course-v1:CQU+TSJYSSG00023+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
11515,course-v1:IDBx+IDB6.1x+2T2017,2017-07-06 08:00:00,2017-08-17 08:00:00,0,
4377,course-v1:TsinghuaX+70250023X+2016_T1,2016-03-09 09:00:00,2016-07-20 00:00:00,0,electrical
8040,course-v1:yunnan_TsinghuaX+AP000005X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
6521,course-v1:CDU+cdu0628+2017_T1,2017-03-01 00:00:00,2017-06-01 00:00:00,0,
10629,course-v1:JLU+310306+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,
12086,course-v1:Microsoft+CLD228x+3T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,
11236,course-v1:TsinghuaX+00804723X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,art
9672,course-v1:Wharton+DigitalMarketing1.1x+1T2017,2017-01-30 08:00:00,2017-06-30 08:00:00,0,
3456,course-v1:GKDJXJY+CXSJ001+2015_T2,2017-03-05 08:00:00,2017-07-10 00:00:00,0,
1566,course-v1:TsinghuaX+00690242X_2015_2+2015_T2,2015-09-01 08:00:00,2016-01-31 23:30:00,0,literature
10365,course-v1:TsinghuaX+guangxi10430494X_2015_2+2017_T1,2017-03-09 00:00:00,2017-06-09 00:00:00,0,
611,TsinghuaX/10421094_2015X/2015_T1,2015-03-10 08:00:00,2015-07-07 18:00:00,0,math
12126,course-v1:EPFLx+cementX+3T2017,2017-09-18 08:00:00,2017-11-05 08:00:00,0,
1475,course-v1:RiceX+AdvENVSCI_4x+_,2015-08-20 08:00:00,2015-09-21 15:00:00,0,environment
4476,course-v1:TsinghuaX+30320174X+2016_T1,2016-02-24 08:00:00,2016-06-28 00:00:00,0,physics
5712,course-v1:swust_TsinghuaX+10610193X+2016_T1,2016-02-03 11:30:00,2016-07-06 00:00:00,0,
8453,course-v1:TsinghuaX+20350033X+2016_2017,2016-02-22 09:00:00,2016-06-20 23:00:00,0,
8790,course-v1:bnugraduate_TsinghuaX+00510663X+2016_T2,2017-02-20 00:00:00,2017-07-30 00:00:00,0,
6596,course-v1:CPVS+CPVS-XXLY001+20160901,2016-11-16 08:00:00,2016-12-31 23:30:00,0,
11142,course-v1:LouvainX+Louv17.1x+3T2017,2017-10-31 08:00:00,2018-01-04 08:00:00,0,
9748,course-v1:ASUx+ASM246+2174C,2017-06-12 08:00:00,2017-08-04 08:00:00,0,
7127,course-v1:EPFLx+PlasmaIntroductionX+3T2016,2016-10-13 08:00:00,2017-03-13 08:00:00,0,
7728,course-v1:Swjtu+1251003202+2016-T2,2016-09-01 08:00:00,2017-01-15 00:00:00,0,
10520,course-v1:TsinghuaX+tjlivtcTHU00001X+2017_T1,2017-03-17 08:00:00,2017-06-17 00:00:00,0,
5056,course-v1:NUDT+000601502+_,2016-10-10 08:00:00,2016-12-16 00:00:00,0,physics
11376,course-v1:CQU+TSJYHG00067+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,
7930,course-v1:IMFx+ESRx+1T2017,2017-03-01 08:00:00,2017-03-01 08:00:00,0,
6877,course-v1:TsinghuaX+40040152X+3T2016,2016-09-12 08:00:00,2017-01-22 08:00:00,0,
10047,course-v1:Wharton+SellingIdeas101x+2T2017,2017-04-24 08:00:00,2017-06-05 08:00:00,0,
7391,course-v1:yunnan_TsinghuaX+00690092X+2016_T2,2016-09-15 00:00:00,2016-10-05 00:00:00,0,
3266,course-v1:CAU+JZS001+2015_T2,2016-03-01 00:00:00,2016-02-01 00:00:00,0,
11685,course-v1:HIT+GH47100100+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,philosophy
8297,course-v1:SCU+00011142+2016_2017,2016-02-20 08:00:00,2016-07-10 23:30:00,0,
11916,course-v1:cqu+CQUMATH20041+2017_T2,2017-09-04 08:00:00,2017-12-17 00:00:00,0,
5767,course-v1:365dx+152+2016_T1,2016-03-01 08:00:00,2016-07-01 00:00:00,0,
11446,course-v1:CQU+TSJYSSG00003+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
9437,course-v1:ZK+07874+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
482,HVMOOC/sict_01/2015_T1,2015-10-20 08:00:00,2016-12-31 08:30:00,0,
9543,course-v1:CPVS+CPVS_homework-qx201512+20170118,2017-01-18 12:00:00,2017-02-17 23:30:00,0,
9471,course-v1:PEC+20220214X+2017__T1,2016-03-01 00:00:00,2016-06-19 08:00:00,0,
7151,course-v1:TsinghuaX+30240184+sp,2016-08-01 08:00:00,,1,computer
1691,course-v1:UC_BerkeleyX+CS_184_1x+_1,2015-06-19 08:00:00,2016-06-18 00:00:00,0,
5220,course-v1:ycitX+30640014+2016_T1,2016-02-01 00:00:00,2016-05-30 23:30:00,0,
12315,course-v1:CPVS+cpvs_homework-wangluojishu15ji+20170712,2017-07-12 12:00:00,2017-08-30 07:30:00,0,
11846,course-v1:JaverianaX+Con.1602x.01+2T2017,2017-07-05 08:00:00,2017-12-11 08:00:00,0,
1809,course-v1:TsinghuaX+00691153X_tv+2015_T1,2014-09-09 09:00:00,,1,
6761,course-v1:TsinghuaX+80000901X+2016_T2,2016-08-01 08:00:00,2016-08-03 00:00:00,0,
10998,course-v1:BUx+CIRTL.1x+2T2017,2017-06-12 08:00:00,2017-08-06 08:00:00,0,
10246,course-v1:XJTU+4HP2RC+2017-T1,2017-03-20 00:00:00,2017-07-25 00:00:00,0,
8210,course-v1:EdinburghX+COOPSx+2T2016,2016-11-22 08:00:00,2017-11-22 08:00:00,0,
9242,course-v1:Microsoft+DAT223.2x+1T2017,2017-01-01 08:00:00,2017-03-31 08:00:00,0,
11675,course-v1:TsinghuaX+70612463X+sp,2017-06-01 08:00:00,,1,social science
3912,course-v1:xtkfq+15_390x_2015_T1+2015_T2,2015-11-05 00:00:00,2016-02-05 00:00:00,0,
808,TsinghuaX/10430896X/2016_T1,2016-03-15 08:00:00,2016-06-21 09:00:00,0,physics
11026,course-v1:CPVS+CPVS_ZHJDCZSMD001+2017_T2,2017-10-15 08:00:00,2018-01-15 08:00:00,0,
7345,course-v1:MITx+8.01.1x+3T2016,2016-10-12 08:00:00,2016-11-23 08:00:00,0,
1659,course-v1:TsinghuaX+20440333_2014X+2014_T2_1,2015-06-18 09:00:00,2016-06-18 09:00:00,0,
11336,course-v1:HLJUX+2017032101X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,literature
7221,course-v1:TsinghuaX+34100325_X+sp,2016-08-01 08:00:00,,1,computer
9367,course-v1:ZK+00147+J,2018-01-01 08:00:00,2020-01-01 00:00:00,0,
11437,course-v1:CQU+TSJYHG00031+2017,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
2171,course-v1:TsinghuaX+10421102X+2015_T2_,2015-07-15 00:00:00,2015-12-31 00:00:00,0,
5524,course-v1:lzufe_TsinghuaX+30700313X+2016_T1,2016-03-01 00:00:00,2016-05-08 00:00:00,0,
1848,course-v1:BIT+BIT+2015_T2,2015-06-26 00:00:00,2016-06-26 00:30:00,0,
6909,course-v1:HIT+GH47100100+2016_T2,2016-09-19 00:00:00,2016-11-25 23:30:00,0,social science
11339,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,physics
6453,course-v1:TsinghuaX+THU201605X+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,
8855,course-v1:dongguan+zhongshen001+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
688,tsinghuaSEM/00510888X/2015_T1,2013-01-01 08:00:00,2015-03-02 00:00:00,0,business
4326,course-v1:CQDD+THU00022X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,
2146,course-v1:SDUx+00931800+2015_T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
8627,course-v1:TsinghuaX+30640014X-p1+sp,2016-12-01 08:00:00,,1,foreign language
11039,course-v1:W3Cx+HTML5.0x+1T2017,2017-05-30 08:00:00,2018-05-29 08:00:00,0,
5086,course-v1:sanya_TsinghuaX+20220214X+2016_T1,2016-02-20 10:00:00,2016-06-30 20:00:00,0,
3604,course-v1:GKDJXJY+WGGY001+2015_T2,2017-03-05 00:00:00,2017-07-10 10:00:00,0,
6669,course-v1:SEU+00690803+2016_T2,2016-07-25 08:00:00,2016-12-23 23:30:00,0,literature
5716,course-v1:swust_TsinghuaX+00740043X+2016_T1,2016-03-29 10:30:00,2016-07-05 14:30:00,0,
5892,course-v1:HIT+13SD33000721+2016-5-2,2016-05-02 08:00:00,2016-07-17 22:00:00,0,engineering
7184,course-v1:MITx+6_002x+sp,2016-08-01 08:00:00,,1,
11100,course-v1:PennX+SD2x+2T2017,2017-06-19 08:00:00,2018-06-19 08:00:00,0,
10757,course-v1:HKPolyUx+HTM541x+2T2017,2017-07-26 08:00:00,2017-09-20 08:00:00,0,
1789,course-v1:Tsinghua+MOOC010+2015_T2,2015-06-01 00:00:00,2016-05-27 00:00:00,0,
9785,course-v1:TsinghuaX+40050455.2x+1T2017,2017-02-20 08:00:00,2017-06-20 08:00:00,0,
5284,course-v1:liaoningX+LNA20150000019+01,2016-03-06 08:00:00,2016-06-10 17:30:00,0,
595,NNGLOBAL/MOOC003/2014_2015_2,2015-03-01 08:00:00,2015-07-31 23:30:00,0,
11404,course-v1:CQU+TSJYHG00011+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
3455,course-v1:GKDJXJY+CALJC001+2015_T2,2017-03-05 08:00:00,2017-07-10 00:00:00,0,
11848,course-v1:JaverianaX+Ind.1603x.01+3T2017,2017-07-05 08:00:00,2017-12-11 08:00:00,0,
10091,course-v1:NSU_TsinghuaX+10610224X+2017_T1,2017-02-28 08:00:00,2017-06-30 18:00:00,0,
7250,course-v1:TsinghuaX+00040132X+sp,2016-08-01 08:00:00,,1,art
8444,course-v1:TsinghuaX+30230931X+2016_2017,2016-03-14 09:00:00,2016-06-10 00:00:00,0,
9532,course-v1:UC3Mx+INF.2x+1T2017,2017-03-14 08:00:00,2017-04-25 08:00:00,0,
3954,course-v1:CIE+THU00008X+2015_T2,2016-02-01 08:00:00,2017-02-01 00:00:00,0,
10754,course-v1:Microsoft+CLD208.2x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1694,course-v1:TSINGHUA+TAC002+2015_T1,2015-07-01 08:00:00,2016-03-31 00:00:00,0,
9257,course-v1:TsinghuaX+40670453X_p1+sp,2017-01-22 00:00:00,,1,education
692,RiceX/AdvENVSCI_1x/_,2015-07-06 08:00:00,2015-09-01 18:00:00,0,environment
11436,course-v1:CQU+TSJYHG00024+2017_T1,2017-05-01 00:00:00,2020-05-01 00:00:00,0,
1989,course-v1:BerkeleyX+CS169_1x+2015__T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
4564,course-v1:TsinghuaX+00720091X+2016_T1,2016-03-07 09:00:00,2016-06-11 00:00:00,0,social science
1779,course-v1:TsinghuaX+40670453X_tv+2015_T1,2015-03-16 08:00:00,,1,
6870,course-v1:UC3Mx+IT.1.1x+3T2016,2016-10-04 08:00:00,2017-06-30 08:00:00,0,
3924,course-v1:xtkfq+gx01640603_103138+2015_T2,2015-11-05 00:00:00,2016-02-05 00:00:00,0,
11010,course-v1:ChongqingUX+CHEM10000X+sp,2017-05-20 08:00:00,,1,chemistry
9512,course-v1:RITx+CYBER503x+2T2017,2017-07-25 08:00:00,2017-09-19 08:00:00,0,
7863,course-v1:TsinghuaX+00720091X+2016_T2,2016-10-08 09:00:00,2016-12-23 00:00:00,0,social science
10131,course-v1:TsinghuaX+uoh_THU00001X+2017_T1,2017-02-28 00:00:00,2017-07-14 00:00:00,0,
2790,course-v1:myvtc12753+01030132X+2015_T2,2015-02-26 08:00:00,2016-06-30 00:00:00,0,
527,TsinghuaX/10610183X/2016_T1,2015-04-27 20:00:00,2015-12-12 20:00:00,0,philosophy
3440,course-v1:GKDJXJY+MG001+2015_T2,2017-03-05 20:00:00,2017-07-10 00:00:00,0,
12125,course-v1:Wharton+StrategyX+3T2017,2017-08-07 08:00:00,2017-09-18 08:00:00,0,
7564,course-v1:sanxiauX+80000901+2016_T2,2016-03-07 00:00:00,2016-05-31 00:00:00,0,
8354,course-v1:FullbridgeX+Career4x+3T2016,2016-10-27 08:00:00,2017-10-27 08:00:00,0,
6656,course-v1:UBCx+ITSx+3T2016,2016-09-06 08:00:00,2017-09-06 08:00:00,0,
8066,course-v1:yunnan_TsinghuaX+60250101X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
12009,course-v1:GalileoX+CAAD001X+2T2017,2017-07-03 08:00:00,2017-08-27 08:00:00,0,
8685,course-v1:NJMU+81643195X+2016_T2,2016-12-01 08:00:00,2017-06-30 23:30:00,0,
2110,course-v1:TsinghuaX+00690092X+_2015_T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
9182,course-v1:TsinghuaX+AP000007X+2017_Winter,2017-01-16 00:30:00,2017-02-28 23:30:00,0,
11829,course-v1:byxy+byxy052414+2017_T2,2017-05-01 08:00:00,2017-05-03 19:00:00,0,
548,TsinghuaX/20220053X/2015_T1,2015-03-02 08:00:00,2015-07-19 22:30:00,0,engineering
2156,course-v1:CAU+08110140X+2015_T2_,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
11323,course-v1:JNUX+07009156X+sp,2017-06-01 08:00:00,,1,medicine
9520,course-v1:NUDT+000601502+sp,2016-10-10 08:00:00,,1,physics
4375,course-v1:TsinghuaX+30640014X+2016_T1,2016-02-22 08:00:00,2016-06-01 12:00:00,0,foreign language
4147,course-v1:TsinghuaX-Chuange+80512073X+2015_T2,2014-10-10 00:00:00,2017-01-31 23:30:00,0,
3510,course-v1:Tsinghua+20150001+2015_T2,2015-12-25 08:00:00,2016-09-02 00:00:00,0,social science
11719,course-v1:TsinghuaX+60610231_p1+sp,2017-06-01 08:00:00,,1,philosophy
4900,course-v1:USTBBB+test001+2014_T2,2015-12-25 08:00:00,2017-09-02 00:00:00,0,
8699,course-v1:bjzrxrz+bx03+20161202,2016-12-01 13:00:00,2017-06-30 13:00:00,0,
64,MITx/6_002x/_Circuits_and_Electronics_,2013-10-23 00:00:00,2014-08-07 13:00:00,0,electrical
8193,course-v1:hnit_TsinghuaX+20220214X+2016_T2,2016-02-22 08:00:00,2016-06-23 00:00:00,0,
3101,course-v1:BIT+30640014_2015X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,
7705,course-v1:HKPolyUx+HTM534x+2T2017,2017-06-09 08:00:00,2017-08-09 08:00:00,0,
7775,course-v1:Microsoft+AZURE204x+3T2016,2016-10-17 08:00:00,2016-11-28 08:00:00,0,
1852,course-v1:TsinghuaX+10610204_2015X+2015_T2,2016-02-29 09:00:00,2016-06-05 09:00:00,0,
10122,course-v1:xuetangX+bttc20161215X+2017_T1,2017-03-20 08:00:00,2017-12-31 23:30:00,0,
442,AXT/GZHX1001/201411,2014-09-01 00:00:00,2015-07-10 23:30:00,0,
9687,course-v1:BerkleeX+BMPR365x+1T2017,2017-01-23 08:00:00,2017-03-14 08:00:00,0,
7820,course-v1:JLU+310305+161711,2016-10-14 23:30:00,2017-03-12 23:30:00,0,
4441,course-v1:TsinghuaX+80140242X+2016_T2,2016-11-14 15:00:00,2017-02-20 00:00:00,0,engineering
7640,course-v1:ColumbiaX+CSMM.103x+1T2017,2017-04-10 08:00:00,2018-04-10 08:00:00,0,
1557,course-v1:TsinghuaX+10430494X_2015_2+2015_T2,2015-09-14 09:00:00,2016-02-05 00:00:00,0,physics
11137,course-v1:TsinghuaX+THU00013X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,business
10323,course-v1:UTSanAntonioX+AD001x+2T2017,2017-08-28 08:00:00,2018-08-28 08:00:00,0,
8710,course-v1:TsinghuaX+02090091X_p8+sp,2017-01-04 08:00:00,,1,
10008,course-v1:HIT+13SC20301820+2017_T1,2017-02-27 08:00:00,2017-05-15 23:30:00,0,
1587,course-v1:TsinghuaX+20250064_1X+2015_T2,2015-10-12 08:00:00,2016-01-22 09:00:00,0,engineering
2698,course-v1:UQx+Think101x+sp,2016-11-09 08:00:00,,1,social science
11175,course-v1:slu+UST001+2017_T1,2016-10-10 08:00:00,2017-10-31 23:30:00,0,
11355,course-v1:ASUx+TGM579x+2T2017,2017-06-26 08:00:00,2017-08-21 08:00:00,0,
3371,course-v1:HBCM+00691153X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
11623,course-v1:Tsinghua+dbcj_20150001+2017_T1,2017-05-16 08:00:00,2017-08-16 23:30:00,0,education
1896,course-v1:TsinghuaX+30640014_2015sX+2015_T2,2015-07-06 08:00:00,2015-07-31 00:00:00,0,foreign language
6017,course-v1:skillchina_TsinghuaX+60510102X+2016_T1,2016-04-12 00:00:00,2016-06-12 00:00:00,0,
11949,course-v1:Tsinghua+cppsu_20150001+2017_T2,2017-06-05 08:00:00,2017-09-06 23:30:00,0,
9940,course-v1:TsinghuaX+80000271X+2017_T1,2017-03-15 17:00:00,2017-06-25 23:30:00,0,social science
5212,course-v1:ycitX+THU00013X+2016_T1,2016-02-01 00:00:00,2016-05-21 23:30:00,0,
7510,course-v1:BerkeleyX+ColWri11.1x+3T2016,2016-11-01 08:00:00,2016-12-20 08:00:00,0,
1585,course-v1:TsinghuaX+30640014+2015_T2,2015-09-21 08:00:00,2016-01-01 00:00:00,0,foreign language
3104,course-v1:BIT+MOOC101_2015+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,
11611,course-v1:TsinghuaX+02070012X+2017_T1,2017-01-01 08:00:00,2030-01-01 00:00:00,0,
5717,course-v1:swust_TsinghuaX+10430484X+2016_T1,2016-03-14 08:00:00,2016-07-15 00:00:00,0,
2634,course-v1:JLUx+gx01640603_103138_1+2015_T2,2015-08-07 00:00:00,2016-08-07 00:00:00,0,
1871,course-v1:PEC+20220214X+2015_T2,2015-09-15 08:00:00,2016-07-01 08:00:00,0,
1722,course-v1:TsinghuaX+20330334_2015X+2015_T1,2015-06-23 00:00:00,2016-06-23 00:00:00,0,
7661,course-v1:UPValenciaX+LIDER201.3x+2T2017,2017-05-30 08:00:00,2017-06-26 08:00:00,0,
